dates,ES1 Index,PT1 Index,CADUSD Curncy,DXY Curncy
05/18/2012,1198.43,510.67,0.9783,81.292
05/21/2012,1221.64,510.67,0.9828,81.084
05/22/2012,1220.71,520.04,0.9799,81.493
05/23/2012,1221.64,526.62,0.9754,82.094
05/24/2012,1227.91,527.1,0.9736,82.347
05/25/2012,1220.94,525.65,0.9715,82.402
05/28/2012,1220.94,524.29,0.9767,82.402
05/29/2012,1238.12,530.14,0.9783,82.48
05/30/2012,1214.91,519.56,0.9707,83.018
05/31/2012,1215.61,525.49,0.9682,83.043
06/01/2012,1182.88,518.44,0.9606,82.89
06/04/2012,1181.95,517.32,0.9622,82.557
06/05/2012,1193.09,523.41,0.9636,82.825
06/06/2012,1221.41,529.82,0.9731,82.321
06/07/2012,1222.34,529.5,0.9729,82.051
06/08/2012,1233.54,523.41,0.9746,82.511
06/11/2012,1213.24,518.76,0.9692,82.515
06/12/2012,1231.67,525.89,0.9742,82.423
06/13/2012,1221.17,526.14,0.9706,82.058
06/14/2012,1237.5,527.02,0.9779,81.99
06/15/2012,1248,528.63,0.9787,81.628
06/18/2012,1251.27,531.37,0.9763,81.946
06/19/2012,1260.13,540.48,0.9825,81.378
06/20/2012,1260.36,539.43,0.9821,81.583
06/21/2012,1230.04,523.55,0.9712,82.29
06/22/2012,1237.97,525.97,0.976,82.256
06/25/2012,1219.08,520.09,0.9717,82.497
06/26/2012,1227.47,522.83,0.9768,82.372
06/27/2012,1236.8,525.81,0.9757,82.618
06/28/2012,1234,525.73,0.9679,82.807
06/29/2012,1265.73,533.06,0.9837,81.627
07/02/2012,1266.66,533.06,0.9831,81.87
07/03/2012,1276.46,545.23,0.988,81.782
07/04/2012,1276.46,547.33,0.9872,81.782
07/05/2012,1270.39,542.65,0.986,82.813
07/06/2012,1261.3,537.01,0.9808,83.377
07/09/2012,1258.96,534.92,0.9812,83.161
07/10/2012,1246.13,527.82,0.9779,83.4
07/11/2012,1246.83,529.43,0.9803,83.568
07/12/2012,1240.3,524.92,0.9812,83.659
07/13/2012,1261.3,528.71,0.986,83.349
07/16/2012,1257.33,528.71,0.9853,83.098
07/17/2012,1267.6,532.66,0.9882,83.032
07/18/2012,1275.76,531.85,0.9899,83.068
07/19/2012,1280.19,536.04,0.9926,82.883
07/20/2012,1267.36,532.17,0.9876,83.478
07/23/2012,1253.83,528.06,0.9816,83.706
07/24/2012,1240.54,523.07,0.9783,84.005
07/25/2012,1245.67,526.86,0.9848,83.524
07/26/2012,1264.1,533.95,0.9901,82.808
07/27/2012,1289.99,539.83,0.9968,82.709
07/30/2012,1288.12,538.86,0.9983,82.794
07/31/2012,1282.53,535.24,0.9969,82.635
08/01/2012,1278.79,532.98,0.9945,83.058
08/02/2012,1270.86,529.03,0.9927,83.361
08/03/2012,1296.05,536.61,0.9987,82.375
08/06/2012,1296.99,536.61,0.9998,82.266
08/07/2012,1303.52,546.36,1.0031,82.21
08/08/2012,1304.69,540.4,1.0058,82.394
08/09/2012,1306.79,542.65,1.009,82.638
08/10/2012,1308.65,544.75,1.009,82.553
08/13/2012,1308.65,543.06,1.0075,82.435
08/14/2012,1307.72,545.39,1.0077,82.483
08/15/2012,1309.58,546.2,1.0107,82.645
08/16/2012,1318.45,552.73,1.0136,82.357
08/17/2012,1320.55,555.79,1.0108,82.596
08/20/2012,1320.08,556.03,1.0117,82.456
08/21/2012,1317.98,557.64,1.0109,81.907
08/22/2012,1317.75,557.4,1.0086,81.486
08/23/2012,1306.32,552.89,1.0061,81.359
08/24/2012,1315.42,554.74,1.0078,81.593
08/27/2012,1314.02,554.9,1.0093,81.658
08/28/2012,1313.55,552.16,1.0119,81.37
08/29/2012,1313.08,553.69,1.0107,81.549
08/30/2012,1303.52,548.37,1.0076,81.691
08/31/2012,1310.98,550.23,1.0139,81.208
09/03/2012,1310.98,550.23,1.0143,81.208
09/04/2012,1311.92,550.87,1.0143,81.312
09/05/2012,1309.58,552.32,1.0096,81.235
09/06/2012,1335.24,559.26,1.0177,81.04
09/07/2012,1342.01,567.15,1.0218,80.252
09/10/2012,1331.05,562.4,1.0228,80.357
09/11/2012,1334.78,562.48,1.0276,79.857
09/12/2012,1343.18,565.22,1.0244,79.737
09/13/2012,1360.05,570.14,1.0326,79.262
09/14/2012,1368.02,578.03,1.0295,78.847
09/17/2012,1363.33,574.89,1.0259,79.01
09/18/2012,1362.4,574.33,1.0265,79.249
09/19/2012,1362.63,573.28,1.0262,79.055
09/20/2012,1363.1,572.23,1.0237,79.411
09/21/2012,1361.46,570.13,1.0242,79.328
09/24/2012,1360.99,567.78,1.0218,79.518
09/25/2012,1347.63,565.59,1.0198,79.552
09/26/2012,1338.02,563.48,1.0146,79.885
09/27/2012,1351.15,568.99,1.0198,79.548
09/28/2012,1344.82,567.45,1.0165,79.935
10/01/2012,1347.39,569.96,1.0181,79.824
10/02/2012,1351.15,571.1,1.0161,79.744
10/03/2012,1354.66,569.72,1.0126,79.965
10/04/2012,1364.98,574.01,1.02,79.353
10/05/2012,1364.74,573.04,1.0218,79.337
10/08/2012,1359.35,573.04,1.0236,79.54
10/09/2012,1346.46,565.67,1.0222,79.951
10/10/2012,1337.32,561.95,1.0185,79.917
10/11/2012,1339.43,564.21,1.0219,79.775
10/12/2012,1332.86,561.87,1.0203,79.667
10/15/2012,1345.99,564.86,1.0196,79.742
10/16/2012,1358.88,572.88,1.0135,79.405
10/17/2012,1366.15,576.2,1.0227,79.016
10/18/2012,1360.99,574.82,1.0149,79.367
10/19/2012,1335.21,572.15,1.0064,79.621
10/22/2012,1340.83,573.45,1.0079,79.652
10/23/2012,1319.03,563.4,1.0076,79.976
10/24/2012,1317.62,563.57,1.0065,79.914
10/25/2012,1320.44,569.48,1.0052,80.044
10/26/2012,1319.73,569.8,1.0031,80.068
10/29/2012,1319.73,568.42,0.999,80.232
10/30/2012,1319.73,575.31,1.0007,79.931
10/31/2012,1319.03,574.98,1.0006,79.919
11/01/2012,1334.5,578.22,1.0036,80.047
11/02/2012,1317.86,570.45,1.0042,80.593
11/05/2012,1323.95,571.75,1.0037,80.749
11/06/2012,1336.38,574.58,1.008,80.613
11/07/2012,1302.39,563.4,1.0032,80.759
11/08/2012,1289.5,562.92,0.9997,80.793
11/09/2012,1289.96,563,0.9984,81.026
11/12/2012,1292.31,564.21,1.0002,81.035
11/13/2012,1285.51,560.16,0.9979,81.084
11/14/2012,1268.63,551.5,0.9961,81.056
11/15/2012,1266.99,545.91,0.999,81.078
11/16/2012,1274.96,549.23,0.9988,81.257
11/19/2012,1296.29,556.6,1.0037,80.874
11/20/2012,1299.81,558.46,1.0032,80.957
11/21/2012,1301.68,561.62,1.0037,80.932
11/22/2012,1301.68,563.32,1.0028,80.699
11/23/2012,1317.62,564.62,1.0071,80.192
11/26/2012,1315.75,565.02,1.0066,80.251
11/27/2012,1310.36,561.87,1.0055,80.402
11/28/2012,1319.27,564.54,1.008,80.336
11/29/2012,1327.47,567.53,1.0077,80.204
11/30/2012,1326.3,568.42,1.0057,80.153
12/03/2012,1319.27,564.86,1.0049,79.882
12/04/2012,1317.86,563.81,1.0073,79.644
12/05/2012,1320.44,564.7,1.0084,79.774
12/06/2012,1324.89,564.62,1.0087,80.258
12/07/2012,1327.7,564.05,1.0117,80.408
12/10/2012,1331.69,568.42,1.0139,80.328
12/11/2012,1342.24,571.34,1.014,80.061
12/12/2012,1338.25,573.36,1.0157,79.815
12/13/2012,1329.78,570.53,1.0153,79.928
12/14/2012,1327.19,570.69,1.0146,79.58
12/17/2012,1343.9,570.53,1.0168,79.568
12/18/2012,1357.09,573.36,1.0145,79.359
12/19/2012,1349.55,576.44,1.0113,79.269
12/20/2012,1356.62,577.01,1.0125,79.261
12/21/2012,1342.96,578.07,1.0068,79.617
12/24/2012,1337.08,575.22,1.0071,79.642
12/25/2012,1337.08,575.22,1.0076,79.67
12/26/2012,1331.19,575.22,1.0057,79.621
12/27/2012,1328.6,574.98,1.0048,79.62
12/28/2012,1303.41,567.5,1.003,79.678
12/31/2012,1337.31,578.56,1.0079,79.769
01/01/2013,1337.31,578.56,1.0067,79.736
01/02/2013,1372.16,583.19,1.0154,79.845
01/03/2013,1368.86,580.51,1.0124,80.382
01/04/2013,1372.86,583.36,1.0129,80.499
01/07/2013,1370.98,581.08,1.0142,80.256
01/08/2013,1367.68,580.26,1.0135,80.345
01/09/2013,1370.98,582.05,1.0125,80.557
01/10/2013,1381.57,586.36,1.0171,79.738
01/11/2013,1381.81,586.2,1.0155,79.563
01/14/2013,1378.98,585.71,1.0165,79.488
01/15/2013,1379.93,587.01,1.016,79.779
01/16/2013,1380.16,585.31,1.0143,79.804
01/17/2013,1389.81,588.48,1.0145,79.649
01/18/2013,1392.88,592.87,1.0084,80.036
01/21/2013,1392.88,596.53,1.0072,80.036
01/22/2013,1402.76,599.05,1.0082,79.874
01/23/2013,1403.47,596.53,1.0008,79.92
01/24/2013,1404.88,598.97,0.9974,79.949
01/25/2013,1408.65,598.73,0.9943,79.748
01/28/2013,1409.83,600.43,0.9938,79.78
01/29/2013,1417.36,600.6,0.9992,79.564
01/30/2013,1408.18,596.53,0.9986,79.281
01/31/2013,1406.3,590.84,1.0028,79.207
02/01/2013,1419.01,593.76,1.0035,79.125
02/04/2013,1406.53,591.89,1.0012,79.554
02/05/2013,1418.3,592.87,1.0045,79.488
02/06/2013,1419.01,594.25,1.0044,79.721
02/07/2013,1417.6,593.2,1.0022,80.192
02/08/2013,1424.42,596.12,0.998,80.246
02/11/2013,1424.9,593.52,0.9952,80.31
02/12/2013,1427.96,595.47,0.9978,80.106
02/13/2013,1428.9,595.96,0.9982,80.091
02/14/2013,1430.08,591.65,0.9991,80.458
02/15/2013,1428.66,590.92,0.9937,80.58
02/18/2013,1428.66,590.92,0.9895,80.627
02/19/2013,1439.02,597.18,0.9889,80.468
02/20/2013,1419.25,593.28,0.9836,81.069
02/21/2013,1413.59,589.94,0.9818,81.461
02/22/2013,1426.31,592.71,0.9791,81.482
02/25/2013,1400.65,589.54,0.9745,81.67
02/26/2013,1405.59,590.43,0.9746,81.87
02/27/2013,1427.49,595.31,0.9776,81.602
02/28/2013,1425.13,599.95,0.9703,81.949
03/01/2013,1428.19,596.86,0.9739,82.313
03/04/2013,1436.9,595.07,0.9734,82.195
03/05/2013,1447.5,595.96,0.9738,82.087
03/06/2013,1449.38,599.05,0.969,82.459
03/07/2013,1452.69,598.89,0.9714,82.081
03/08/2013,1459.06,599.86,0.9721,82.696
03/11/2013,1464.73,601.49,0.9748,82.573
03/12/2013,1461.19,601.57,0.975,82.584
03/13/2013,1464.26,595.07,0.9732,82.889
03/14/2013,1469.93,598.58,0.9783,82.606
03/15/2013,1467.57,600.87,0.981,82.261
03/18/2013,1461.19,597.35,0.9783,82.694
03/19/2013,1456.94,595.72,0.9739,82.989
03/20/2013,1463.32,599.73,0.9747,82.779
03/21/2013,1453.87,593.27,0.9755,82.74
03/22/2013,1466.15,596.21,0.9773,82.376
03/25/2013,1461.43,591.8,0.9791,82.828
03/26/2013,1471.11,593.43,0.9842,82.881
03/27/2013,1470.64,591.96,0.9842,83.221
03/28/2013,1476.31,595.8,0.9841,82.996
03/29/2013,1476.31,595.8,0.9829,82.976
04/01/2013,1469.93,592.78,0.9834,82.733
04/02/2013,1477.96,594.58,0.9855,82.924
04/03/2013,1462.84,579.78,0.9856,82.718
04/04/2013,1468.51,576.43,0.9874,82.677
04/05/2013,1460.48,573.73,0.9827,82.496
04/08/2013,1473,575.04,0.9837,82.752
04/09/2013,1476.78,582.64,0.9839,82.309
04/10/2013,1495.2,585.42,0.986,82.532
04/11/2013,1499.92,580.68,0.9897,82.247
04/12/2013,1494.49,573.16,0.9866,82.311
04/15/2013,1458.12,555.83,0.975,82.417
04/16/2013,1481.97,564.09,0.9795,81.749
04/17/2013,1460.48,557.47,0.9741,82.684
04/18/2013,1449.15,560,0.9744,82.559
04/19/2013,1461.9,561.55,0.9741,82.714
04/22/2013,1469.93,563.19,0.9751,82.676
04/23/2013,1486.46,562.04,0.9749,83.048
04/24/2013,1486.93,572.18,0.975,83.048
04/25/2013,1494.25,573.16,0.9805,82.744
04/26/2013,1489.29,567.11,0.9837,82.502
04/29/2013,1500.39,574.47,0.9889,82.147
04/30/2013,1504.17,579.7,0.9927,81.746
05/01/2013,1490,572.34,0.9918,81.484
05/02/2013,1504.17,576.67,0.9896,82.224
05/03/2013,1519.52,580.19,0.9921,82.125
05/06/2013,1524.25,581.09,0.9932,82.315
05/07/2013,1530.86,582.4,0.9958,82.253
05/08/2013,1538.65,590.08,0.997,81.896
05/09/2013,1534.64,585.91,0.9932,82.793
05/10/2013,1539.36,588.69,0.9901,83.143
05/13/2013,1540.54,585.5,0.9895,83.277
05/14/2013,1556.84,588.77,0.9823,83.595
05/15/2013,1562.74,582.81,0.9846,83.83
05/16/2013,1556.84,584.36,0.9809,83.588
05/17/2013,1571.01,590.82,0.9727,84.252
05/20/2013,1572.43,590.82,0.9764,83.736
05/21/2013,1573.37,597.85,0.9741,83.864
05/22/2013,1563.92,598.99,0.9646,84.352
05/23/2013,1558.73,592.29,0.9703,83.8
05/24/2013,1559.2,593.68,0.9691,83.7
05/27/2013,1559.2,593.43,0.967,83.7
05/28/2013,1562.98,595.88,0.9618,84.1
05/29/2013,1555.89,598.09,0.9661,83.66
05/30/2013,1562.04,596.7,0.9711,83.042
05/31/2013,1538.89,592.94,0.9637,83.375
06/03/2013,1545.74,588.69,0.9731,82.656
06/04/2013,1541.02,587.46,0.967,82.769
06/05/2013,1519.05,581.01,0.9667,82.594
06/06/2013,1532.99,579.37,0.9743,81.537
06/07/2013,1547.86,577.08,0.9807,81.669
06/10/2013,1551.17,579.37,0.981,81.646
06/11/2013,1537,570.79,0.9815,81.113
06/12/2013,1520.94,564.9,0.9792,80.947
06/13/2013,1546.54,575.37,0.9845,80.752
06/14/2013,1534.69,569.32,0.9832,80.67
06/17/2013,1549.15,576.1,0.9817,80.787
06/18/2013,1560.06,580.11,0.9794,80.612
06/19/2013,1539.67,575.78,0.9734,81.428
06/20/2013,1501.98,559.57,0.9626,81.915
06/21/2013,1501.98,561.47,0.9563,82.318
06/24/2013,1485.15,554.89,0.9523,82.425
06/25/2013,1499.61,564.01,0.951,82.581
06/26/2013,1512.88,561.47,0.9551,82.977
06/27/2013,1523.31,564.59,0.9545,82.902
06/28/2013,1516.44,569.77,0.9506,83.136
07/01/2013,1523.55,569.77,0.9527,83.054
07/02/2013,1524.02,571.99,0.9484,83.544
07/03/2013,1525.68,569.36,0.9519,83.231
07/04/2013,1525.68,570.92,0.951,83.231
07/05/2013,1542.99,569.94,0.945,84.449
07/08/2013,1550.81,572.4,0.9472,84.193
07/09/2013,1560.29,578.49,0.95,84.58
07/10/2013,1563.14,577.75,0.9556,84.041
07/11/2013,1583.52,587.37,0.9647,82.746
07/12/2013,1583.76,585.23,0.9619,82.988
07/15/2013,1590.64,589.1,0.959,83.043
07/16/2013,1584.71,587.7,0.9644,82.498
07/17/2013,1588.74,591.81,0.9611,82.708
07/18/2013,1593.48,595.1,0.9635,82.823
07/19/2013,1602.01,599.38,0.9645,82.607
07/22/2013,1602.73,601.85,0.9677,82.219
07/23/2013,1600.83,601.76,0.972,81.945
07/24/2013,1596.56,597.73,0.9695,82.291
07/25/2013,1596.8,597.24,0.9728,81.97
07/26/2013,1599.17,597.41,0.973,81.657
07/29/2013,1595.38,598.56,0.9741,81.663
07/30/2013,1597.51,593.87,0.9704,81.829
07/31/2013,1593.48,586.47,0.9731,81.452
08/01/2013,1612.21,592.06,0.9665,82.336
08/02/2013,1615.76,593.62,0.9622,81.908
08/05/2013,1614.34,593.62,0.9652,81.875
08/06/2013,1606.28,585.97,0.9638,81.603
08/07/2013,1600.83,584.16,0.9594,81.287
08/08/2013,1606.04,589.35,0.9683,80.977
08/09/2013,1598.93,588.85,0.972,81.126
08/12/2013,1599.64,591.15,0.9703,81.333
08/13/2013,1603.2,594.44,0.9668,81.768
08/14/2013,1594.9,594.61,0.9669,81.711
08/15/2013,1570.01,596.66,0.9704,81.181
08/16/2013,1565.51,599.46,0.9675,81.257
08/19/2013,1559.82,592.96,0.9666,81.226
08/20/2013,1565.03,595.6,0.9623,80.906
08/21/2013,1551.76,590.58,0.9547,81.213
08/22/2013,1569.06,598.89,0.9509,81.488
08/23/2013,1575.46,603.41,0.9528,81.361
08/26/2013,1568.59,601.11,0.9523,81.407
08/27/2013,1543.94,595.1,0.9547,81.166
08/28/2013,1547.73,594.2,0.9536,81.431
08/29/2013,1552,601.35,0.9495,81.948
08/30/2013,1546.78,597.41,0.949,82.087
09/02/2013,1546.78,597.41,0.9484,82.087
09/03/2013,1554.13,602.67,0.9493,82.361
09/04/2013,1567.88,604.15,0.9527,82.169
09/05/2013,1567.4,608.92,0.9519,82.633
09/06/2013,1567.88,606.7,0.9611,82.146
09/09/2013,1582.58,607.93,0.9647,81.793
09/10/2013,1595.38,605.55,0.9663,81.821
09/11/2013,1601.3,606.95,0.9691,81.518
09/12/2013,1597.5,600.86,0.9687,81.489
09/13/2013,1601.06,601.68,0.9661,81.452
09/16/2013,1609.87,606.37,0.9686,81.295
09/17/2013,1616.53,606.62,0.9713,81.143
09/18/2013,1635.09,609.92,0.9784,80.237
09/19/2013,1634.86,610.09,0.9742,80.372
09/20/2013,1620.58,605.71,0.9705,80.431
09/23/2013,1611.3,605.05,0.9724,80.449
09/24/2013,1611.06,606.29,0.9708,80.563
09/25/2013,1604.63,606.12,0.9696,80.334
09/26/2013,1611.06,607.53,0.97,80.523
09/27/2013,1605.35,608.02,0.9704,80.287
09/30/2013,1593.69,603.97,0.97,80.221
10/01/2013,1608.2,609.1,0.9687,80.141
10/02/2013,1602.02,606.45,0.9674,79.9
10/03/2013,1589.4,602.07,0.9678,79.749
10/04/2013,1603.68,603.47,0.9713,80.122
10/07/2013,1587.5,604.88,0.9697,79.941
10/08/2013,1571.08,599.67,0.9645,80.06
10/09/2013,1569.41,603.14,0.9621,80.376
10/10/2013,1603.92,611.66,0.9617,80.417
10/11/2013,1617.25,612.82,0.9663,80.362
10/14/2013,1622.24,612.82,0.9658,80.263
10/15/2013,1610.58,613.4,0.9631,80.482
10/16/2013,1630.81,613.48,0.9683,80.47
10/17/2013,1644.61,615.88,0.9718,79.649
10/18/2013,1652.94,621.08,0.9722,79.654
10/21/2013,1654.61,625.05,0.9705,79.695
10/22/2013,1665.32,626.71,0.9722,79.23
10/23/2013,1657.94,629.02,0.9632,79.264
10/24/2013,1664.37,633.24,0.9596,79.185
10/25/2013,1669.6,636.22,0.9571,79.194
10/28/2013,1674.36,634.89,0.9574,79.246
10/29/2013,1682.45,638.03,0.9552,79.607
10/30/2013,1675.79,640.35,0.9543,79.777
10/31/2013,1666.74,633.4,0.9587,80.195
11/01/2013,1670.31,632.74,0.9597,80.716
11/04/2013,1678.17,633.82,0.9592,80.553
11/05/2013,1671.98,632.91,0.9564,80.706
11/06/2013,1680.55,635.64,0.9599,80.483
11/07/2013,1661.27,631.09,0.9559,80.845
11/08/2013,1681.02,636.55,0.9543,81.303
11/11/2013,1682.45,636.22,0.9546,81.091
11/12/2013,1680.07,634.48,0.9528,81.192
11/13/2013,1693.16,637.04,0.9563,80.926
11/14/2013,1701.73,639.19,0.9557,81.023
11/15/2013,1707.2,642.25,0.9579,80.849
11/18/2013,1702.68,639.44,0.9589,80.825
11/19/2013,1699.35,639.03,0.9552,80.704
11/20/2013,1694.11,640.35,0.9566,81.112
11/21/2013,1707.44,642.25,0.9509,81.073
11/22/2013,1714.58,642.75,0.9511,80.708
11/25/2013,1715.77,642.83,0.9485,80.92
11/26/2013,1715.29,635.88,0.9486,80.611
11/27/2013,1717.43,637.21,0.9438,80.722
11/28/2013,1717.43,636.46,0.9451,80.582
11/29/2013,1717.19,637.62,0.9421,80.68
12/02/2013,1713.15,639.52,0.9395,80.925
12/03/2013,1705.3,633.16,0.9391,80.591
12/04/2013,1705.53,632.99,0.936,80.619
12/05/2013,1698.16,627.62,0.9387,80.235
12/06/2013,1718.15,631.92,0.9399,80.315
12/09/2013,1721.95,633.9,0.941,80.134
12/10/2013,1716.24,633.9,0.9432,79.966
12/11/2013,1695.06,623.65,0.9442,79.894
12/12/2013,1689.33,623.98,0.9399,80.206
12/13/2013,1689.33,621.33,0.9447,80.214
12/16/2013,1700.56,626.54,0.9437,80.074
12/17/2013,1693.63,625.47,0.9428,80.061
12/18/2013,1723.96,633.94,0.9344,80.105
12/19/2013,1721.33,636.68,0.9378,80.63
12/20/2013,1733.27,637.1,0.9403,80.575
12/23/2013,1741.15,641.08,0.9429,80.447
12/24/2013,1747.12,644.49,0.9406,80.536
12/25/2013,1747.12,644.49,0.9407,80.558
12/26/2013,1754.29,644.49,0.9392,80.484
12/27/2013,1754.29,648.56,0.934,80.392
12/30/2013,1752.62,647.48,0.9391,80
12/31/2013,1758.59,648.64,0.9414,80.035
01/01/2014,1758.59,648.64,0.9395,80.108
01/02/2014,1744.74,647.23,0.9372,80.63
01/03/2014,1743.78,645.32,0.9403,80.791
01/06/2014,1739.24,640.92,0.9385,80.652
01/07/2014,1748.8,645.73,0.9289,80.833
01/08/2014,1750.47,648.39,0.9242,81.022
01/09/2014,1750.94,649.72,0.9223,81.005
01/10/2014,1755.48,655.62,0.918,80.658
01/13/2014,1733.75,653.96,0.9205,80.513
01/14/2014,1750.94,653.46,0.9136,80.662
01/15/2014,1759.06,656.2,0.9146,81.027
01/16/2014,1754.05,659.52,0.9149,80.91
01/17/2014,1752.14,661.43,0.9122,81.225
01/20/2014,1752.14,666.58,0.9134,81.225
01/21/2014,1756.2,664.92,0.9118,81.098
01/22/2014,1756.2,668.41,0.9019,81.167
01/23/2014,1742.59,665.75,0.9008,80.438
01/24/2014,1702.23,652.05,0.9019,80.458
01/27/2014,1696.26,646.23,0.8997,80.524
01/28/2014,1708.2,652.05,0.8967,80.568
01/29/2014,1691.96,650.14,0.8952,80.505
01/30/2014,1701.51,652.21,0.8962,81.085
01/31/2014,1696.97,651.3,0.8986,81.311
02/03/2014,1655.18,640.5,0.8995,81.009
02/04/2014,1665.69,639.59,0.9024,81.121
02/05/2014,1665.93,643.24,0.9023,81.036
02/06/2014,1687.42,651.47,0.9033,80.906
02/07/2014,1713.21,655.87,0.9065,80.691
02/10/2014,1714.41,656.7,0.9045,80.642
02/11/2014,1732.32,659.19,0.9084,80.638
02/12/2014,1735.66,661.52,0.9089,80.679
02/13/2014,1742.59,665.75,0.911,80.323
02/14/2014,1752.85,668.58,0.9109,80.136
02/17/2014,1752.85,668.58,0.912,80.136
02/18/2014,1755.24,669.49,0.9134,80.008
02/19/2014,1743.78,672.48,0.9026,80.144
02/20/2014,1754.05,675.22,0.901,80.286
02/21/2014,1752.14,675.64,0.9001,80.237
02/24/2014,1763.36,676.47,0.9041,80.199
02/25/2014,1763.6,676.55,0.9021,80.137
02/26/2014,1759.54,675.47,0.8986,80.429
02/27/2014,1771,677.3,0.8992,80.285
02/28/2014,1774.35,674.81,0.9039,79.691
03/03/2014,1760.5,674.97,0.9028,80.077
03/04/2014,1787.72,678.96,0.9016,80.168
03/05/2014,1788.68,680.29,0.9067,80.109
03/06/2014,1792.26,678.05,0.9103,79.663
03/07/2014,1793.93,680.45,0.902,79.719
03/10/2014,1793.21,679.96,0.9002,79.768
03/11/2014,1781.75,678.46,0.9004,79.736
03/12/2014,1784.14,683.61,0.8994,79.608
03/13/2014,1764.08,678.71,0.903,79.62
03/14/2014,1757.61,676.63,0.9005,79.446
03/17/2014,1774.63,677.3,0.9047,79.385
03/18/2014,1787.09,685.44,0.8981,79.414
03/19/2014,1776.06,683.19,0.8898,79.995
03/20/2014,1789.25,685.61,0.8894,80.192
03/21/2014,1780.62,682.85,0.8912,80.105
03/24/2014,1773.43,681.27,0.8935,79.934
03/25/2014,1782.78,680.85,0.8955,79.944
03/26/2014,1766.72,674.51,0.9007,80.032
03/27/2014,1764.8,674.84,0.9066,80.111
03/28/2014,1774.39,678.68,0.9041,80.176
03/31/2014,1787.81,682.35,0.905,80.1
04/01/2014,1800.52,685.61,0.9071,80.094
04/02/2014,1805.55,688.27,0.9063,80.215
04/03/2014,1805.55,684.69,0.9062,80.475
04/04/2014,1783.5,682.19,0.9107,80.423
04/07/2014,1762.4,677.43,0.9112,80.232
04/08/2014,1769.11,681.94,0.9155,79.752
04/09/2014,1788.05,684.35,0.9192,79.484
04/10/2014,1751.85,678.52,0.9144,79.383
04/11/2014,1737.23,677.1,0.9107,79.452
04/14/2014,1749.46,676.85,0.9122,79.729
04/15/2014,1763.84,680.68,0.9109,79.803
04/16/2014,1776.54,685.69,0.9081,79.803
04/17/2014,1781.58,688.19,0.9088,79.828
04/18/2014,1781.58,688.19,0.9071,79.847
04/21/2014,1787.81,687.69,0.9081,79.945
04/22/2014,1796.92,691.7,0.9069,79.905
04/23/2014,1795.96,691.53,0.9065,79.855
04/24/2014,1795.96,692.03,0.9073,79.799
04/25/2014,1783.5,690.28,0.9062,79.749
04/28/2014,1789.25,691.36,0.9067,79.683
04/29/2014,1794.76,693.86,0.9137,79.808
04/30/2014,1800.76,697.45,0.9123,79.474
05/01/2014,1800.52,697.03,0.9124,79.527
05/02/2014,1797.4,700.87,0.9112,79.516
05/05/2014,1798.6,698.03,0.9127,79.486
05/06/2014,1787.57,693.78,0.9182,79.093
05/07/2014,1797.16,696.62,0.9176,79.202
05/08/2014,1795.24,692.7,0.9232,79.361
05/09/2014,1796.44,691.53,0.9174,79.903
05/12/2014,1814.9,698.03,0.9178,79.901
05/13/2014,1816.34,698.95,0.9169,80.143
05/14/2014,1807.71,698.7,0.9184,80.073
05/15/2014,1790.45,694.53,0.9188,80.003
05/16/2014,1797.64,691.19,0.9207,80.043
05/19/2014,1804.83,691.19,0.9195,79.993
05/20/2014,1791.17,692.28,0.9168,80.041
05/21/2014,1807.47,698.87,0.9164,80.095
05/22/2014,1812.5,701.37,0.9182,80.254
05/23/2014,1818.97,701.71,0.9201,80.393
05/26/2014,1818.97,702.46,0.9209,80.393
05/27/2014,1830.72,698.87,0.921,80.352
05/28/2014,1830.48,697.53,0.9193,80.571
05/29/2014,1839.11,695.12,0.9228,80.494
05/30/2014,1842.47,696.95,0.9221,80.369
06/02/2014,1842.71,700.29,0.9174,80.644
06/03/2014,1842.95,702.71,0.9169,80.554
06/04/2014,1846.54,705.13,0.914,80.663
06/05/2014,1858.77,704.04,0.9153,80.371
06/06/2014,1869.08,706.96,0.9148,80.409
06/09/2014,1870.03,708.63,0.917,80.653
06/10/2014,1870.27,709.63,0.9172,80.82
06/11/2014,1864.04,709.46,0.9202,80.788
06/12/2014,1851.05,710.96,0.9212,80.576
06/13/2014,1855.86,715.05,0.9213,80.576
06/16/2014,1856.82,717.64,0.9221,80.471
06/17/2014,1861.15,716.47,0.9208,80.629
06/18/2014,1875.83,719.74,0.9229,80.584
06/19/2014,1877.03,719.32,0.9244,80.317
06/20/2014,1879.92,719.07,0.9296,80.372
06/23/2014,1879.68,720.49,0.9318,80.272
06/24/2014,1870.3,714.04,0.9307,80.327
06/25/2014,1876.31,713.87,0.9329,80.225
06/26/2014,1875.59,718.4,0.9356,80.22
06/27/2014,1878.72,721.66,0.9376,80.039
06/30/2014,1879.2,723.42,0.9373,79.775
07/01/2014,1891.95,723.42,0.9406,79.815
07/02/2014,1893.88,725.26,0.9376,79.956
07/03/2014,1903.26,725.35,0.9403,80.212
07/04/2014,1903.26,728.03,0.9387,80.269
07/07/2014,1897.01,726.69,0.936,80.218
07/08/2014,1886.9,724.34,0.9365,80.179
07/09/2014,1893.4,727.27,0.9388,79.993
07/10/2014,1884.25,725.85,0.939,80.127
07/11/2014,1888.82,726.1,0.9316,80.187
